RA,ra_num,ano_base,Fase_num,categoria_risco,score_risco,IAN,INDE_final,IPS,IEG,queda_recente,delta_INDE
RA-657,657,2022,1,BAIXO,0.2562829525483304,5.0,8.093,7.5,9.8,0,
RA-526,526,2022,1,BAIXO,0.2536994727592267,5.0,8.079,7.5,9.9,0,
RA-614,614,2022,1,BAIXO,0.2383567662565905,5.0,8.339,7.5,9.7,0,
RA-573,573,2022,1,BAIXO,0.23524604569420038,5.0,8.261,7.5,9.9,0,
RA-487,487,2022,1,BAIXO,0.23213532513181018,5.0,8.417,7.5,9.7,0,
RA-500,500,2022,1,BAIXO,0.2320035149384886,5.0,8.232,7.5,10.0,0,
RA-646,646,2022,1,BAIXO,0.17125659050966605,5.0,8.181,8.1,9.8,0,
RA-578,578,2022,1,BAIXO,0.10929701230228472,5.0,8.814,8.8,10.0,0,
RA-549,549,2022,1,MEDIO,0.5516168717047452,5.0,6.301,6.9,7.9,0,
RA-497,497,2022,1,MEDIO,0.5498330404217926,5.0,6.323,5.0,9.2,0,
RA-552,552,2022,1,MEDIO,0.5483304042179262,5.0,6.625,5.0,8.8,0,
RA-593,593,2022,1,MEDIO,0.5475043936731107,5.0,6.254,7.5,7.4,0,
RA-598,598,2022,1,MEDIO,0.545817223198594,5.0,6.35,7.5,7.2,0,
RA-537,537,2022,1,MEDIO,0.545377855887522,5.0,6.641,4.4,9.0,0,
RA-515,515,2022,1,MEDIO,0.5443145869947276,5.0,6.582,7.5,6.3,0,
RA-484,484,2022,1,MEDIO,0.5438488576449911,5.0,6.71,5.0,8.7,0,
RA-627,627,2022,1,MEDIO,0.5357205623901581,5.0,6.621,7.5,6.7,0,
RA-514,514,2022,1,MEDIO,0.5347715289982427,10.0,7.039,7.5,9.7,0,
RA-645,645,2022,1,MEDIO,0.5342706502636204,5.0,6.086,7.5,8.1,0,
RA-585,585,2022,1,MEDIO,0.5289718804920914,10.0,7.398,7.5,9.1,0,
RA-508,508,2022,1,MEDIO,0.5282601054481546,5.0,6.575,7.5,7.4,0,
RA-648,648,2022,1,MEDIO,0.5281019332161687,5.0,6.736,6.9,7.5,0,
RA-496,496,2022,1,MEDIO,0.5274165202108964,5.0,6.683,7.5,6.8,0,
RA-545,545,2022,1,MEDIO,0.525676625659051,5.0,6.723,7.5,6.6,0,
RA-558,558,2022,1,MEDIO,0.5254745166959578,2.5,5.539,5.0,8.5,0,
RA-639,639,2022,1,MEDIO,0.524622144112478,5.0,6.613,7.5,7.4,0,
RA-550,550,2022,1,MEDIO,0.5223022847100176,5.0,6.026,6.9,9.0,0,
RA-551,551,2022,1,MEDIO,0.5210105448154657,5.0,6.853,6.9,7.3,0,
RA-607,607,2022,1,MEDIO,0.5170826010544816,5.0,6.44,7.5,8.1,0,
RA-544,544,2022,1,MEDIO,0.51006151142355,5.0,6.307,5.6,9.7,0,
RA-521,521,2022,1,MEDIO,0.5094200351493848,10.0,7.725,5.0,10.0,0,
RA-569,569,2022,1,MEDIO,0.5056766256590509,5.0,7.074,5.0,8.7,0,
RA-631,631,2022,1,MEDIO,0.5018980667838313,5.0,6.928,7.5,6.8,0,
RA-609,609,2022,1,MEDIO,0.5004481546572935,5.0,6.794,7.5,7.6,0,
RA-650,650,2022,1,MEDIO,0.5001757469244288,5.0,7.004,5.6,8.7,0,
RA-533,533,2022,1,MEDIO,0.49949033391915637,5.0,6.962,5.6,8.8,0,
RA-541,541,2022,1,MEDIO,0.49920913884007023,2.5,5.427,6.9,7.8,0,
RA-663,663,2022,1,MEDIO,0.4987873462214411,5.0,6.376,7.5,8.7,0,
RA-606,606,2022,1,MEDIO,0.49715289982425304,5.0,6.127,7.5,9.0,0,
RA-643,643,2022,1,MEDIO,0.4918277680140597,5.0,6.763,7.5,8.0,0,
RA-520,520,2022,1,MEDIO,0.4915641476274165,5.0,7.035,7.5,6.8,0,
RA-501,501,2022,1,MEDIO,0.491195079086116,10.0,7.794,7.5,8.8,0,
RA-556,556,2022,1,MEDIO,0.4903866432337434,5.0,7.181,5.0,8.8,0,
RA-647,647,2022,1,MEDIO,0.4879261862917399,5.0,6.606,7.5,8.6,0,
RA-524,524,2022,1,MEDIO,0.48450790861159926,5.0,6.947,5.0,9.4,0,
RA-665,665,2022,1,MEDIO,0.48444639718804916,5.0,6.996,7.5,7.4,0,
RA-581,581,2022,1,MEDIO,0.4841827768014059,5.0,6.464,7.5,8.9,0,
RA-482,482,2022,1,MEDIO,0.48328646748681897,5.0,6.866,7.5,7.9,0,
RA-640,640,2022,1,MEDIO,0.48130931458699466,5.0,6.73,7.5,8.4,0,
RA-571,571,2022,1,MEDIO,0.4800702987697715,5.0,6.589,7.5,8.8,0,
RA-584,584,2022,1,MEDIO,0.4798330404217926,5.0,6.714,7.5,8.5,0,
RA-536,536,2022,1,MEDIO,0.47971880492091384,5.0,7.106,5.6,8.9,0,
RA-506,506,2022,1,MEDIO,0.4725043936731107,5.0,7.132,7.5,7.3,0,
RA-534,534,2022,1,MEDIO,0.47047451669595786,5.0,7.131,7.5,7.4,0,
RA-641,641,2022,1,MEDIO,0.46952548330404215,10.0,7.776,7.5,9.3,0,
RA-592,592,2022,1,MEDIO,0.4684094903339191,5.0,7.381,5.6,8.5,0,
RA-589,589,2022,1,MEDIO,0.46818101933216166,10.0,7.744,7.5,9.4,0,
RA-636,636,2022,1,MEDIO,0.4676274165202109,5.0,7.189,6.9,8.0,0,
RA-513,513,2022,1,MEDIO,0.4601318101933216,10.0,8.229,5.6,9.6,0,
RA-649,649,2022,1,MEDIO,0.4600527240773286,5.0,7.302,5.6,8.9,0,
RA-543,543,2022,1,MEDIO,0.4585149384885765,5.0,7.05,4.4,9.8,0,
RA-601,601,2022,1,MEDIO,0.455738137082601,10.0,7.713,7.5,9.7,0,
RA-504,504,2022,1,MEDIO,0.45492091388400696,10.0,8.072,7.5,8.9,0,
RA-616,616,2022,1,MEDIO,0.45244288224956064,5.0,7.303,7.5,7.4,0,
RA-587,587,2022,1,MEDIO,0.4515992970123023,5.0,6.632,7.5,9.3,0,
RA-532,532,2022,1,MEDIO,0.44471880492091387,10.0,7.792,7.5,9.7,0,
RA-630,630,2022,1,MEDIO,0.4409753954305799,10.0,8.064,7.5,9.2,0,
RA-618,618,2022,1,MEDIO,0.4396572934973638,5.0,7.18,7.5,8.3,0,
RA-662,662,2022,1,MEDIO,0.43293497363796135,5.0,7.044,7.5,8.8,0,
RA-632,632,2022,1,MEDIO,0.4329349736379613,5.0,6.996,6.9,9.3,0,
RA-540,540,2022,1,MEDIO,0.429261862917399,5.0,7.303,5.6,9.5,0,
RA-621,621,2022,1,MEDIO,0.4272934973637961,5.0,7.448,7.5,7.7,0,
RA-519,519,2022,1,MEDIO,0.4260544815465729,10.0,8.0,7.5,9.6,0,
RA-637,637,2022,1,MEDIO,0.4253954305799649,5.0,7.039,7.5,9.0,0,
RA-535,535,2022,1,MEDIO,0.42341827768014056,5.0,6.953,7.5,9.2,0,
RA-660,660,2022,1,MEDIO,0.4223374340949033,10.0,8.363,7.5,9.0,0,
RA-582,582,2022,1,MEDIO,0.42228471001757467,5.0,7.064,7.5,9.0,0,
RA-522,522,2022,1,MEDIO,0.42146748681898066,10.0,8.306,7.5,9.1,0,
RA-617,617,2022,1,MEDIO,0.4211247803163444,5.0,7.107,7.5,8.9,0,
RA-628,628,2022,1,MEDIO,0.41461335676625655,5.0,7.577,7.5,7.6,0,
RA-329,329,2022,2,ALTO,0.7800527240773286,10.0,6.313,4.4,6.9,0,
RA-444,444,2022,2,ALTO,0.7422495606326889,10.0,6.665,5.0,7.2,0,
RA-447,447,2022,2,ALTO,0.7294288224956061,10.0,5.607,7.5,7.0,0,
RA-380,380,2022,2,ALTO,0.6923989455184534,5.0,4.556,5.0,4.4,0,
RA-435,435,2022,2,ALTO,0.6917311072056239,10.0,6.599,7.5,6.2,0,
RA-402,402,2022,2,ALTO,0.6863356766256591,5.0,5.261,5.0,3.7,0,
RA-333,333,2022,2,ALTO,0.6855887521968366,5.0,5.249,3.8,5.8,0,
RA-477,477,2022,2,ALTO,0.6792794376098418,5.0,3.633,5.6,5.0,0,
RA-405,405,2022,2,ALTO,0.6621880492091389,5.0,5.661,5.0,6.2,0,
RA-345,345,2022,2,ALTO,0.652891036906854,5.0,5.75,5.6,5.4,0,
RA-433,433,2022,2,ALTO,0.6490070298769771,5.0,5.557,5.0,7.3,0,
RA-372,372,2022,2,ALTO,0.6446485061511423,10.0,7.304,6.9,5.5,0,
RA-436,436,2022,2,ALTO,0.6439367311072056,10.0,6.687,7.5,8.1,0,
RA-369,369,2022,2,ALTO,0.6434094903339191,10.0,6.973,7.5,6.9,0,
RA-386,386,2022,2,ALTO,0.6334358523725835,5.0,6.104,5.6,5.9,0,
RA-432,432,2022,2,ALTO,0.6243585237258348,5.0,6.34,5.0,6.8,0,
RA-385,385,2022,2,ALTO,0.6236731107205624,5.0,6.083,5.0,7.5,0,
RA-410,410,2022,2,ALTO,0.6156063268892794,5.0,5.675,6.3,6.5,0,
RA-454,454,2022,2,ALTO,0.6090685413005271,5.0,5.561,5.0,8.6,0,
RA-397,397,2022,2,ALTO,0.6082161687170474,5.0,5.852,6.9,5.7,0,
RA-355,355,2022,2,ALTO,0.607609841827768,5.0,5.379,7.5,5.0,0,
RA-439,439,2022,2,ALTO,0.6055272407732865,5.0,5.519,7.5,4.9,0,
RA-354,354,2022,2,ALTO,0.5960896309314587,5.0,5.858,7.5,4.3,0,
RA-400,400,2022,2,ALTO,0.5941739894551845,5.0,6.042,5.0,8.5,0,
RA-431,431,2022,2,ALTO,0.5940070298769772,10.0,7.175,7.5,8.1,0,
RA-358,358,2022,2,ALTO,0.5931107205623902,5.0,5.412,7.5,6.5,0,
RA-429,429,2022,2,ALTO,0.5930843585237258,5.0,5.811,7.5,5.3,0,
RA-461,461,2022,2,ALTO,0.5898154657293497,5.0,5.451,7.5,6.7,0,
RA-451,451,2022,2,ALTO,0.5874780316344463,5.0,6.434,6.3,6.0,0,
RA-327,327,2022,2,ALTO,0.5863093145869946,10.0,6.986,7.5,8.8,0,
RA-393,393,2022,2,ALTO,0.5855272407732864,2.5,5.518,5.0,5.4,0,
RA-420,420,2022,2,ALTO,0.584165202108963,10.0,7.461,5.6,9.0,0,
RA-467,467,2022,2,ALTO,0.5821528998242531,5.0,6.38,5.0,8.4,0,
RA-473,473,2022,2,ALTO,0.5821441124780317,5.0,5.915,7.5,6.1,0,
RA-344,344,2022,2,ALTO,0.5781107205623901,10.0,7.263,7.5,8.3,0,
RA-449,449,2022,2,ALTO,0.5722583479789103,5.0,6.143,7.5,6.0,0,
RA-325,325,2022,2,ALTO,0.5719683655536028,10.0,7.619,7.5,6.8,0,
RA-352,352,2022,2,ALTO,0.5713005272407733,10.0,7.834,5.6,8.1,0,
RA-452,452,2022,2,ALTO,0.570676625659051,5.0,6.287,7.5,5.6,0,
RA-472,472,2022,2,ALTO,0.5699384885764499,5.0,5.93,7.5,7.0,0,
RA-434,434,2022,2,ALTO,0.5689103690685413,10.0,7.403,7.5,8.1,0,
RA-471,471,2022,2,ALTO,0.5685500878734622,5.0,6.535,5.0,8.5,0,
RA-373,373,2022,2,ALTO,0.5652548330404218,10.0,7.503,5.0,9.5,0,
RA-349,349,2022,2,ALTO,0.5650615114235501,5.0,5.658,7.5,7.7,0,
RA-440,440,2022,2,ALTO,0.5625834797891037,10.0,7.329,6.9,9.0,0,
RA-389,389,2022,2,ALTO,0.561792618629174,10.0,7.184,7.5,8.9,0,
RA-377,377,2022,2,ALTO,0.5612302284710018,5.0,6.743,5.6,7.7,0,
RA-356,356,2022,2,ALTO,0.5571616871704745,5.0,6.69,5.0,8.4,0,
RA-468,468,2022,2,ALTO,0.5562302284710017,5.0,6.313,7.5,6.7,0,
RA-426,426,2022,2,ALTO,0.555834797891037,5.0,6.35,7.5,6.5,0,
RA-413,413,2022,2,ALTO,0.5551669595782074,5.0,6.408,5.6,8.7,0,
RA-466,466,2022,2,BAIXO,0.40791739894551843,5.0,6.826,7.5,9.7,0,
RA-409,409,2022,2,BAIXO,0.40422671353251316,10.0,8.15,7.5,9.7,0,
RA-422,422,2022,2,BAIXO,0.40003514938488577,5.0,6.746,7.5,10.0,0,
RA-475,475,2022,2,BAIXO,0.3984797891036907,5.0,7.199,7.5,9.2,0,
RA-407,407,2022,2,BAIXO,0.39286467486818977,5.0,7.195,7.5,9.3,0,
RA-366,366,2022,2,BAIXO,0.38909490333919156,5.0,7.181,7.5,9.4,0,
RA-383,383,2022,2,BAIXO,0.38603690685413006,10.0,8.4,7.5,9.6,0,
RA-421,421,2022,2,BAIXO,0.3831107205623901,10.0,8.717,7.5,9.3,0,
RA-414,414,2022,2,BAIXO,0.3830579964850615,5.0,7.284,7.5,9.3,0,
RA-430,430,2022,2,BAIXO,0.38094903339191566,5.0,7.585,7.5,8.6,0,
RA-353,353,2022,2,BAIXO,0.3764674868189806,10.0,8.264,7.5,10.0,0,
RA-443,443,2022,2,BAIXO,0.36958699472759227,5.0,7.482,7.5,9.1,0,
RA-412,412,2022,2,BAIXO,0.3671353251318102,5.0,7.556,7.5,9.0,0,
RA-339,339,2022,2,BAIXO,0.36362917398945516,10.0,8.488,7.5,9.9,0,
RA-428,428,2022,2,BAIXO,0.36312829525483303,5.0,7.683,7.5,8.7,0,
RA-403,403,2022,2,BAIXO,0.36260105448154656,5.0,7.455,7.5,9.3,0,
RA-457,457,2022,2,BAIXO,0.3589103690685413,5.0,7.68,7.5,8.8,0,
RA-470,470,2022,2,BAIXO,0.35065905096660804,5.0,7.378,7.5,9.7,0,
RA-406,406,2022,2,BAIXO,0.3469947275922671,5.0,7.496,7.5,9.5,0,
RA-364,364,2022,2,BAIXO,0.34319859402460456,10.0,8.75,7.5,10.0,0,
RA-453,453,2022,2,BAIXO,0.3409314586994728,5.0,7.845,7.5,8.7,0,
RA-347,347,2022,2,BAIXO,0.3256063268892795,5.0,7.908,5.6,10.0,0,
RA-450,450,2022,2,BAIXO,0.32276801405975397,5.0,7.843,7.5,9.1,0,
RA-326,326,2022,2,BAIXO,0.3216432337434095,5.0,8.22,5.0,9.7,0,
RA-459,459,2022,2,BAIXO,0.31788224956063266,5.0,7.28,8.1,9.1,0,
RA-374,374,2022,2,BAIXO,0.29693321616871704,5.0,7.747,7.5,9.8,0,
RA-357,357,2022,2,BAIXO,0.29651142355008786,5.0,7.836,7.5,9.6,0,
RA-424,424,2022,2,BAIXO,0.26363796133567663,5.0,7.94,7.5,10.0,0,
RA-332,332,2022,2,BAIXO,0.24804920913884004,5.0,7.883,8.1,9.0,0,
RA-425,425,2022,2,BAIXO,0.24370826010544816,5.0,8.117,7.5,10.0,0,
RA-416,416,2022,2,BAIXO,0.22070298769771524,5.0,7.913,8.8,9.3,0,
RA-417,417,2022,2,BAIXO,0.21449912126537787,5.0,8.428,7.5,10.0,0,
RA-336,336,2022,2,MEDIO,0.5510456942003514,5.0,6.787,4.4,8.5,0,
RA-460,460,2022,2,MEDIO,0.550298769771529,5.0,5.711,7.5,8.1,0,
RA-392,392,2022,2,MEDIO,0.5495254833040422,5.0,6.418,5.6,8.8,0,
RA-368,368,2022,2,MEDIO,0.5453251318101934,5.0,6.969,5.0,7.9,0,
RA-388,388,2022,2,MEDIO,0.5440158172231986,5.0,6.654,5.6,8.5,0,
RA-469,469,2022,2,MEDIO,0.543506151142355,10.0,7.624,5.0,9.6,0,
RA-396,396,2022,2,MEDIO,0.542530755711775,5.0,6.556,6.3,8.0,0,
RA-359,359,2022,2,MEDIO,0.5331898066783831,5.0,6.606,7.5,7.0,0,
RA-378,378,2022,2,MEDIO,0.5326010544815465,5.0,7.203,5.6,6.8,0,
RA-334,334,2022,2,MEDIO,0.5323813708260106,10.0,7.961,4.4,9.2,0,
RA-382,382,2022,2,MEDIO,0.529560632688928,5.0,6.777,6.3,7.7,0,
RA-381,381,2022,2,MEDIO,0.5292882249560633,5.0,6.454,6.9,8.3,0,
RA-463,463,2022,2,MEDIO,0.5282601054481546,5.0,6.41,7.5,7.8,0,
RA-351,351,2022,2,MEDIO,0.5280492091388401,5.0,6.622,7.5,7.2,0,
RA-370,370,2022,2,MEDIO,0.5257381370826011,5.0,7.066,5.0,8.2,0,
RA-415,415,2022,2,MEDIO,0.5253339191564147,10.0,7.695,7.5,8.3,0,
RA-340,340,2022,2,MEDIO,0.5252284710017574,10.0,7.721,7.5,8.2,0,
RA-458,458,2022,2,MEDIO,0.5249912126537786,5.0,6.512,7.5,7.7,0,
RA-348,348,2022,2,MEDIO,0.5225131810193321,5.0,5.864,7.5,8.7,0,
RA-404,404,2022,2,MEDIO,0.5212741652021089,5.0,6.658,7.5,7.3,0,
RA-387,387,2022,2,MEDIO,0.5205360281195078,5.0,6.323,7.5,8.2,0,
RA-367,367,2022,2,MEDIO,0.5188576449912127,5.0,6.95,6.3,7.4,0,
RA-399,399,2022,2,MEDIO,0.51493848857645,5.0,6.58,5.6,9.3,0,
RA-427,427,2022,2,MEDIO,0.514103690685413,5.0,6.245,7.5,8.5,0,
RA-478,478,2022,2,MEDIO,0.512328646748682,5.0,6.709,5.6,9.1,0,
RA-328,328,2022,2,MEDIO,0.5098330404217926,5.0,6.823,7.5,7.0,0,
RA-371,371,2022,2,MEDIO,0.5046924428822496,10.0,8.112,6.9,8.0,0,
RA-338,338,2022,2,MEDIO,0.5024516695957821,5.0,6.837,7.5,7.3,0,
RA-342,342,2022,2,MEDIO,0.5020826010544815,5.0,6.941,7.5,6.7,0,
RA-395,395,2022,2,MEDIO,0.5018980667838313,10.0,7.683,7.5,8.9,0,
RA-438,438,2022,2,MEDIO,0.49989455184534265,10.0,7.764,7.5,8.7,0,
RA-465,465,2022,2,MEDIO,0.49884007029876976,10.0,8.012,7.5,7.9,0,
RA-476,476,2022,2,MEDIO,0.4987170474516695,5.0,6.931,4.4,9.3,0,
RA-343,343,2022,2,MEDIO,0.4939367311072056,5.0,6.9,7.5,7.4,0,
RA-464,464,2022,2,MEDIO,0.49335676625659053,5.0,6.745,7.5,8.0,0,
RA-379,379,2022,2,MEDIO,0.4926186291739894,5.0,6.722,7.5,8.1,0,
RA-341,341,2022,2,MEDIO,0.4913005272407733,5.0,6.854,7.5,7.7,0,
RA-390,390,2022,2,MEDIO,0.4903866432337434,5.0,6.776,6.3,8.8,0,
RA-330,330,2022,2,MEDIO,0.48971880492091385,5.0,6.446,7.5,8.8,0,
RA-462,462,2022,2,MEDIO,0.4894288224956063,5.0,6.626,7.5,8.5,0,
RA-394,394,2022,2,MEDIO,0.4879789103690685,10.0,7.897,7.5,8.6,0,
RA-455,455,2022,2,MEDIO,0.482231985940246,5.0,6.876,7.5,7.9,0,
RA-441,441,2022,2,MEDIO,0.4803866432337434,10.0,8.188,7.5,7.9,0,
RA-331,331,2022,2,MEDIO,0.4799121265377856,5.0,6.636,7.5,8.7,0,
RA-474,474,2022,2,MEDIO,0.47582601054481544,5.0,6.446,7.5,9.1,0,
RA-361,361,2022,2,MEDIO,0.47543936731107206,5.0,6.731,6.3,9.2,0,
RA-398,398,2022,2,MEDIO,0.4740597539543058,10.0,7.742,7.5,9.3,0,
RA-456,456,2022,2,MEDIO,0.4707996485061512,5.0,7.193,6.3,8.2,0,
RA-437,437,2022,2,MEDIO,0.46997363796133573,5.0,6.875,7.5,8.3,0,
RA-365,365,2022,2,MEDIO,0.46845342706502635,10.0,8.063,5.0,10.0,0,
RA-442,442,2022,2,MEDIO,0.4672847100175747,10.0,8.226,7.5,8.2,0,
RA-446,446,2022,2,MEDIO,0.46681898066783833,5.0,7.367,5.0,8.9,0,
RA-337,337,2022,2,MEDIO,0.45249560632688923,10.0,7.914,7.5,9.3,0,
RA-391,391,2022,2,MEDIO,0.4517047451669595,5.0,7.117,7.5,8.1,0,
RA-375,375,2022,2,MEDIO,0.4515992970123022,10.0,7.831,7.5,9.5,0,
RA-335,335,2022,2,MEDIO,0.44840949033391914,10.0,7.902,7.5,9.4,0,
RA-350,350,2022,2,MEDIO,0.44564147627416517,10.0,8.206,7.5,8.8,0,
RA-360,360,2022,2,MEDIO,0.4420826010544815,5.0,7.075,7.5,8.5,0,
RA-419,419,2022,2,MEDIO,0.43999121265377855,5.0,7.359,5.6,9.2,0,
RA-346,346,2022,2,MEDIO,0.4374956063268893,10.0,8.143,7.5,9.1,0,
RA-324,324,2022,2,MEDIO,0.4340421792618629,10.0,8.27,6.9,9.3,0,
RA-376,376,2022,2,MEDIO,0.43309314586994724,5.0,6.957,7.5,9.0,0,
RA-401,401,2022,2,MEDIO,0.4322231985940246,5.0,6.645,7.5,9.6,0,
RA-423,423,2022,2,MEDIO,0.43185413005272405,5.0,6.647,7.5,9.6,0,
RA-363,363,2022,2,MEDIO,0.43072056239015816,5.0,6.644,6.9,10.0,0,
RA-362,362,2022,2,MEDIO,0.4254481546572935,5.0,7.413,7.5,7.9,0,
RA-448,448,2022,2,MEDIO,0.4234710017574692,10.0,7.972,7.5,9.7,0,
RA-411,411,2022,2,MEDIO,0.4223374340949033,5.0,7.232,7.5,8.6,0,
RA-384,384,2022,2,MEDIO,0.4215553602811951,5.0,7.558,6.3,8.4,0,
RA-418,418,2022,2,MEDIO,0.41946397188049206,10.0,8.175,7.5,9.4,0,
RA-408,408,2022,2,MEDIO,0.4184094903339191,5.0,6.725,7.5,9.7,0,
RA-445,445,2022,2,MEDIO,0.4150878734622144,5.0,6.924,7.5,9.4,0,
RA-198,198,2022,3,ALTO,0.8127152899824253,10.0,5.554,5.0,6.2,0,
RA-314,314,2022,3,ALTO,0.798585237258348,10.0,6.1,5.0,5.4,0,
RA-284,284,2022,3,ALTO,0.7955360281195079,10.0,5.939,5.6,5.1,0,
RA-293,293,2022,3,ALTO,0.7692882249560631,10.0,4.875,7.5,2.9,0,
RA-232,232,2022,3,ALTO,0.7677592267135325,10.0,4.245,7.5,4.9,0,
RA-223,223,2022,3,ALTO,0.7634358523725835,10.0,4.966,7.5,4.6,0,
RA-298,298,2022,3,ALTO,0.7617662565905096,10.0,6.409,5.6,6.3,0,
RA-224,224,2022,3,ALTO,0.7508347978910368,10.0,5.671,7.5,4.3,0,
RA-315,315,2022,3,ALTO,0.7469595782073812,10.0,5.672,7.5,5.1,0,
RA-301,301,2022,3,ALTO,0.7331634446397187,10.0,6.802,5.6,5.8,0,
RA-204,204,2022,3,ALTO,0.7283040421792618,10.0,6.943,4.4,6.7,0,
RA-234,234,2022,3,ALTO,0.7144200351493849,10.0,6.719,5.6,7.6,0,
RA-258,258,2022,3,ALTO,0.6998154657293496,10.0,6.926,5.6,7.3,0,
RA-227,227,2022,3,ALTO,0.6980843585237257,10.0,6.471,7.5,6.4,0,
RA-322,322,2022,3,ALTO,0.6973813708260105,10.0,6.859,5.0,8.1,0,
RA-253,253,2022,3,ALTO,0.6956942003514938,5.0,4.312,5.0,3.6,0,
RA-255,255,2022,3,ALTO,0.6939015817223199,5.0,4.563,5.0,3.8,0,
RA-240,240,2022,3,ALTO,0.6892091388400703,10.0,6.943,5.0,8.1,0,
RA-202,202,2022,3,ALTO,0.6886555360281195,5.0,5.201,4.4,5.2,0,
RA-282,282,2022,3,ALTO,0.6822671353251317,10.0,6.618,7.5,6.8,0,
RA-194,194,2022,3,ALTO,0.6807469244288225,5.0,4.265,5.0,6.2,0,
RA-209,209,2022,3,ALTO,0.677829525483304,5.0,4.499,5.6,4.8,0,
RA-200,200,2022,3,ALTO,0.6736291739894551,5.0,5.705,4.4,5.6,0,
RA-262,262,2022,3,ALTO,0.6688400702987697,5.0,4.786,5.6,5.8,0,
RA-178,178,2022,3,ALTO,0.6620035149384884,10.0,7.025,4.4,8.8,0,
RA-281,281,2022,3,ALTO,0.6610193321616871,10.0,6.806,7.5,6.9,0,
RA-308,308,2022,3,ALTO,0.6584885764499121,10.0,6.93,6.9,7.4,0,
RA-276,276,2022,3,ALTO,0.6584270650263621,5.0,5.527,5.6,5.7,0,
RA-257,257,2022,3,ALTO,0.6571880492091389,5.0,5.149,5.6,6.4,0,
RA-249,249,2022,3,ALTO,0.6553075571177503,5.0,5.097,5.0,7.4,0,
RA-317,317,2022,3,ALTO,0.6521880492091388,10.0,7.04,7.5,5.6,0,
RA-299,299,2022,3,ALTO,0.6515905096660808,10.0,7.278,5.0,8.2,0,
RA-256,256,2022,3,ALTO,0.6497451669595782,10.0,7.192,5.0,8.5,0,
RA-323,323,2022,3,ALTO,0.6476537785588752,10.0,6.86,7.5,7.3,0,
RA-313,313,2022,3,ALTO,0.6466344463971879,5.0,5.8,5.0,7.0,0,
RA-215,215,2022,3,ALTO,0.6364499121265377,10.0,7.172,7.5,5.8,0,
RA-267,267,2022,3,ALTO,0.630738137082601,5.0,6.012,5.0,7.4,0,
RA-286,286,2022,3,ALTO,0.6305799648506151,5.0,5.424,6.3,5.8,0,
RA-238,238,2022,3,ALTO,0.6299472759226714,5.0,6.331,5.0,6.4,0,
RA-252,252,2022,3,ALTO,0.6254833040421792,5.0,4.277,7.5,2.8,0,
RA-239,239,2022,3,ALTO,0.622609841827768,5.0,4.572,7.5,3.7,0,
RA-296,296,2022,3,ALTO,0.6224780316344464,5.0,4.665,7.5,3.6,0,
RA-307,307,2022,3,ALTO,0.6196309314586994,5.0,4.733,7.5,4.5,0,
RA-192,192,2022,3,ALTO,0.6194727592267135,5.0,4.932,7.5,3.6,0,
RA-177,177,2022,3,ALTO,0.6177680140597539,10.0,7.424,4.4,8.8,0,
RA-210,210,2022,3,ALTO,0.6177328646748682,5.0,4.44,7.5,5.1,0,
RA-236,236,2022,3,ALTO,0.617152899824253,10.0,7.11,7.5,7.5,0,
RA-300,300,2022,3,ALTO,0.6138137082601054,5.0,5.557,6.3,6.9,0,
RA-205,205,2022,3,ALTO,0.6121441124780316,5.0,5.372,7.5,3.8,0,
RA-220,220,2022,3,ALTO,0.6095079086115992,10.0,7.028,7.5,8.1,0,
RA-287,287,2022,3,ALTO,0.6092003514938489,2.5,3.7,5.0,3.4,0,
RA-214,214,2022,3,ALTO,0.6068189806678383,5.0,4.87,7.5,6.1,0,
RA-222,222,2022,3,ALTO,0.6044727592267134,5.0,5.604,7.5,4.6,0,
RA-263,263,2022,3,ALTO,0.6043145869947275,5.0,5.319,7.5,5.6,0,
RA-203,203,2022,3,ALTO,0.6032601054481546,5.0,5.669,7.5,4.3,0,
RA-188,188,2022,3,ALTO,0.6001757469244288,5.0,5.307,7.5,6.1,0,
RA-273,273,2022,3,ALTO,0.5974604569420034,5.0,5.679,7.5,5.3,0,
RA-297,297,2022,3,ALTO,0.5947275922671352,10.0,7.478,6.3,7.9,0,
RA-225,225,2022,3,ALTO,0.5886028119507908,5.0,5.918,7.5,5.3,0,
RA-311,311,2022,3,ALTO,0.5802548330404218,2.5,5.652,5.0,5.6,0,
RA-248,248,2022,3,ALTO,0.5799033391915641,10.0,7.429,7.5,7.6,0,
RA-309,309,2022,3,ALTO,0.5786379613356766,5.0,6.151,7.5,5.2,0,
RA-312,312,2022,3,ALTO,0.5766080843585237,10.0,7.339,7.5,8.1,0,
RA-319,319,2022,3,ALTO,0.5749736379613356,10.0,7.448,7.5,7.7,0,
RA-199,199,2022,3,ALTO,0.5747891036906854,10.0,7.564,7.5,7.1,0,
RA-206,206,2022,3,ALTO,0.5735500878734621,10.0,7.101,7.5,8.8,0,
RA-254,254,2022,3,ALTO,0.572249560632689,5.0,6.715,5.6,7.4,0,
RA-261,261,2022,3,ALTO,0.5713005272407733,5.0,6.763,5.6,7.2,0,
RA-230,230,2022,3,ALTO,0.5709666080843585,5.0,6.328,7.5,5.1,0,
RA-305,305,2022,3,ALTO,0.5690685413005272,5.0,6.058,7.5,6.6,0,
RA-289,289,2022,3,ALTO,0.5684710017574692,5.0,6.236,6.3,7.8,0,
